body,published_on,source,tags,title
"Japan’s Financial Services Agency (FSA) is pressuring local cryptocurrency exchanges to de-list privacy-centric altcoins such as Monero, Zcash, and Dash. Writing in Forbes, Tokyo-based journalist Jake Adelstein reports that sources close to the FSA say the regulatory agency &#8212; which has sole authority to grant licenses to cryptocurrency exchanges &#8212; is “taking all available steps”The post Japan Wants Cryptocurrency Exchanges to De-List Anonymous Altcoins: Report appeared first on CCN",2018-04-30 13:15:28,ccn,News|Regulation|dash|Financial Services Agency|japan|monero|Zcash,Japan Wants Cryptocurrency Exchanges to De-List Anonymous Altcoins: Report
"Japan&#8217;s Financial Services Agency (FSA) is pressuring regulated exchanges to no longer list three of the biggest anonymity focused cryptocurrencies: Monero, Zcash and Dash. According to a report by Forbes,...The post Japan&#8217;s FSA Pressuring Exchanges to Drop Monero, Zcash and Dash appeared first on Trustnodes.",2018-04-30 13:14:07,trustnodes,Crypto|News|Regulations,"Japan’s FSA Pressuring Exchanges to Drop Monero, Zcash and Dash"
"However, it is visibly believed that bears are trying to pull back price from northward movement. The immediate distribution of $300.00 has only been touched, and price is finding it difficult to break out.",2018-04-28 17:00:00,cryptoglobe,,ZCash Long-term Price Analysis
"When Fundstrat Global speaks, the crypto world listens. In recent months it has been a steady font of good news for the ecosystem, with five figure price calls to predicting a very bright future, a crypto future. Resident guru Thomas Lee more-or-less foretold the current after tax season spike in prices when many others were [&#8230;]The post Bitcoin’s Near Term Fortunes: “Inflows of Big Money,” New Indices Emerge appeared first on Bitcoin News.",2018-04-28 12:00:47,bitcoin.com,News|BCH|bitcoin cash|Bitcoin Core|BTC|btcp|Bytom|commodities|Cryptocurrency|DAI|dash|EOS|Ethereum|Exchanges|Fundstrat|Goldman Sachs|IOTA|litecoin|Monero|N-Featured|NEM|Platforms|Privacy|Robert Sluymer|Sam Doctor|Stablecoins|Thomas Lee|United States|USTD|XLM|xmr|Zcash|ZEC,"Bitcoin’s Near Term Fortunes: “Inflows of Big Money,” New Indices Emerge"
"The daily chart shows the Zcash price in a range bound market. At the $275 support level, the price rose to the $305 high and fell again to the $275 low.",2018-04-26 16:45:00,cryptoglobe,,ZCash Price Analysis – April 26
"Typically when people think of bitcoin mining operations they look to countries like Iceland and mainland China. However, most people do not know that the small country of Georgia, a region of Eurasia, is ranked the second most profitable area in the world for cryptocurrency mining just below China. Also read: Russian Regulators Draft Law to [&#8230;]The post Georgia Has Become Eurasia&#8217;s Cryptocurrency Mining Epicenter appeared first on Bitcoin News.",2018-04-26 07:45:37,bitcoin.com,Mining|Bezhani Buzhaidze|Bidzina Ivanishvili|Bitcoin|BitFury|BTC|Cost per Watt|countries|Electricity|George Kikvadze|Hashrate|Hydropower|KW|mining|Mining Profits|Mining Revenue|N-Featured|Political Parties|politicians|power|Regulations|Telavi|Watts|Zcash,Georgia Has Become Eurasia’s Cryptocurrency Mining Epicenter
"The fork of a fork of zcash made it onto Grayscale's ""conviction list.""",2018-04-25 22:10:54,coindesk,News|Investments|Business News|Capital Markets|Barry Silbert|DCG|Grayscale|ZenCash,Grayscale Adds Zcash Offshoot ZenCash to Crypto Investment List
"In the daily chart, the price is in a downtrend as a result of a bearish reversal. The price fell to $320 and continues downward.",2018-04-25 19:00:00,cryptoglobe,,ZCash Price Analysis – April 25
"Dow Jones' subsidiary Marketwatch is adding eight digital currencies on its thacking list. Now information on ether, XRP, bitcoin cash, litecoin, monero, ether classic, dash and zcash will be displayed.The post Dow Jones’ MarketWatch Adds ETH, XRP, and 6 More Cryptocurrencies on Its Tracking List appeared first on CoinSpeaker.",2018-04-25 17:56:59,coinspeaker,Altcoins|Bitcoin (BTC)|Bitcoin Cash (BCH)|Bitcoin Price|Cryptocurrencies|Dash (DASH)|Ethereum (ETH)|Litecoin (LTC)|Monero (XMR)|News|Ripple (XRP)|bitcoin|bitcoin cash|crypto tracker|dash|dow jones|ether classic|ethereum|marketwatch|marketwatch bitcoin|marketwatch crypto|marketwatch cryptocurrencies|marketwatch ethereum|monero|ripple|zcash,"Dow Jones’ MarketWatch Adds ETH, XRP, and 6 More Cryptocurrencies on Its Tracking List"
End of the Dark Times? ThereRead More &#8594;The post Zclassic | A Dead Coin Walking appeared first on Crypto Core Media.,2018-04-25 08:39:20,cryptocoremedia,Bitcoin Private|News|Zcash|Zclassic|Bitcoin private|hardfork|pump and dump|ZCLassic,Zclassic | A Dead Coin Walking
"As much as we love the convenience of the internet, our privacy is at great risk whenever we go on social media, check our credit reports, grab a ride, or simply log into a fitness app. Our need to protect our information encompasses much more than financial transactions with a few cryptocurrencies. In the United States alone, the staggering number of data breaches shows the need for a better privacy solution, and zk-SNARKs or zk-STARKs are poised to fill that need. This year, the Cambridge Analytica data mining scandal affected more than 87 million Facebook users, and the WSJ predicts its repercussions will be huge. Last",2018-04-24 20:00:00,themerkle,Featured|Security|Data Privacy|Transaction Privacy|Zcash|Zero-knowledge Privacy|zk-SNARKS|zk-starks,"MIT Review Acclaims zk-SNARKs, but zk-STARKs May Steal the Show"
"In the daily chart, price of ZCash is in a bullish trend. The bullish trend commenced at a price of $290 and soared to the high of $320.",2018-04-24 17:30:00,cryptoglobe,,ZCash Price Analysis – April 24
"If you even passively follow the cryptocurrency market, you&#8217;ve probably taken notice of Bitcoin Private &#8211; a lovechild of sorts hard-forked from both Bitcoin (BTC) and ZClassic (ZCL) which has been on an absolute tear as of late. What you may not realize, however, is that you might be entitled to share in the spoils. Silent Assassin In case you didn&#8217;t realize, Bitcoin Private (BTCP) has been killing it lately. In early March, Bitcoinist predictedRead MoreThe post Bitcoin Private (BTCP) Surges Past ZCash — Did You Claim Yours? appeared first on Bitcoinist.com.",2018-04-24 01:30:21,bitcoinist,Altcoin News|News|News teaser|bitcoin private|Cryptocurrency|ZCash|Zclassic,Bitcoin Private (BTCP) Surges Past ZCash — Did You Claim Yours?
"                        WikiLeaks has had to find alternative solutions for its online shop. On April 20, 2018, the whistle-blowing document depository revealed in a tweet that Coinbase has shut down the WikiLeaks’ online store account.With Coinbase out as a payment processor, WikiLeaks’ online shop has turned to CoinPayments.net for cryptocurrency payments, accepting both bitcoin and a variety of altcoins. Even with Coinbase out of the picture, the organization still accepts donations in bitcoin, litecoin, ether, monero and zcash. Coinbase Bails on WikiLeaksThe organization claims that Coinbase sent them a memo “without notice or explanation” indicating that it would no longer have access to the platform.“Upon careful review,” the message reads, “we believe your account has engaged in prohibited use in violation of our Terms of Service and we regret to inform you that we can no longer provide you with access to our service. We respectfully request that you follow the on-screen instructions presented when you log into your Coinbase account to send any remaining balance offsite to an external address.”In the message, Coinbase points out that it “is a regulated Money Services Business under FinCEN (FinCen.gov),” making it “legally obligated to implement regulatory compliance mechanisms.” However, the exchange offers no further details on what regulations or Terms of Service WikiLeaks violated to invite a ban.    ANNOUNCE: Coinba...",2018-04-23 20:01:53,bitcoinmagazine,Bitcoin|Payments|Regulation,WikiLeaks Store Secures New Payment Processor After Losing Coinbase Support
"                        WikiLeaks has had to find alternative solutions for its online shop. On April 20, 2018, the whistle-blowing document depository revealed in a tweet that Coinbase has shut down the WikiLeaks’ online store account.Even with  Coinbase out as a payment processor, WikiLeaks’ online shop is still able to use  CoinPayments.net for cryptocurrency payments, accepting both bitcoin and a variety of altcoins. The organization also still accepts donations in bitcoin, litecoin, ether, monero and zcash. Coinbase Bails on WikiLeaksThe organization claims that Coinbase sent them a memo “without notice or explanation” indicating that it would no longer have access to the platform.“Upon careful review,” the message reads, “we believe your account has engaged in prohibited use in violation of our Terms of Service and we regret to inform you that we can no longer provide you with access to our service. We respectfully request that you follow the on-screen instructions presented when you log into your Coinbase account to send any remaining balance offsite to an external address.”In the message, Coinbase points out that it “is a regulated Money Services Business under FinCEN (FinCen.gov),” making it “legally obligated to implement regulatory compliance mechanisms.” However, the exchange offers no further details on what regulations or Terms of Service WikiLeaks violated to invite a ban.    ANNOUNCE: Coinbase has blocked the o...",2018-04-23 20:01:53,bitcoinmagazine,Bitcoin|Payments|Regulation,"WikiLeaks Store Loses Coinbase Support, Still Processing Sales"
"In the daily chart, ZCash price began a range bound movement at $280 and fell to the $275 low. At the $275 support, it started a bullish movement towards $290.",2018-04-23 19:00:00,cryptoglobe,,ZCash Price Analysis – April 23
"Currently, a reversal in price has been also spotted below the $300.00 distribution territory. This indicates that the bears are still trying to push the price back southwards.",2018-04-22 07:00:00,cryptoglobe,,ZCash Long-term Price Analysis
"In the daily chart, ZCash price began the bullish trend at $235 and was resisted at $265. At the $265 resistance, there was a pullback to the $260 low of. At that point, the asset price started a range bound movement.  Later, the price rose to the $270 high.",2018-04-20 22:58:29,cryptoglobe,,ZCash Price Analysis – April 20
"In the daily chart, price of ZCash commenced its bullish trend at a price of $235. The price rose to $250 and commenced  a range bound movement.",2018-04-19 22:55:00,cryptoglobe,,ZCash Price Analysis – April 19
"In the daily chart, the ZCash price has no directional movement. It was moving horizontally at $230, before falling to $225.",2018-04-18 19:16:49,cryptoglobe,,ZCash Price Analysis – April 18
Has Pornhub's decision to accept payments in verge's XVG token boosted the prospects of other privacy-focused cryptocurrencies?,2018-04-18 14:40:58,coindesk,Markets|News|Markets News|Prices|Privacy|zcash|Monero|verge,Crypto Privacy Tokens See Price Lift on Pornhub Deal
"In the daily chart, price of ZCash is in a smooth uptrend. The bullish trend line shows the support levels with pointed arrows where you can place your long trades. The support level is created when price pulls back to the support.",2018-04-17 17:30:00,cryptoglobe,,ZCash Price Analysis – April 17
"In the daily chart, ZCash price rose to $235 while in a bullish trend. At this level, it went into a range bound movement until the bears took price and brought it to its low at $222.",2018-04-16 16:30:00,cryptoglobe,,ZCash Price Analysis – April 16
ZECUSD pair still needs a strong catalyst in the price action to break out of the current range bound. Traders can probably look out for a suitable entry of a long trade from a well-defined reversal from accumulation territory of $150.00 or $100.00 as the case may be.,2018-04-14 17:39:45,cryptoglobe,,ZCash Long-term Price Analysis
"In the daily chart, ZCash is in a smooth uptrend. When the bulls were in control at a price of $205, they took price to $220 and resume a range bound movement.",2018-04-13 20:55:00,cryptoglobe,,ZCash Price Analysis – April 13
"The zcash community has finished its Power of Tau ceremony in anticipation of the Sapling hard fork, which will occur later this year.",2018-04-13 14:50:47,coindesk,News|Other Public Protocols|Technology News|zcash|zk-SNARKs,Zcash Completes 'Powers of Tau' Privacy Ceremony
"In the daily chart, price of ZCash is ranging in a horizontal pattern at price of $185 before it rose to the level at $205.01.  Price of ZCash has commenced a range bound movement as the asset reached the market price of $205.",2018-04-12 21:30:00,cryptoglobe,,ZCash Price Analysis – April 12
"The arrival of more powerful mining hardware is splitting sentiment in major cryptocurrencies, with users taking sides over how best to respond.",2018-04-12 08:30:36,coindesk,Features|Ethereum|Other Public Protocols|Technology News|ASICs|Mining|Featured|zcash|Monero,The Anti-ASIC Revolt: Just How Far Will Crypto's Hardware War Go?
"The price of ZCash is in a bullish trend. From the daily chart, a bullish trend line is drawn showing the support levels of price where traders can place their long trades.",2018-04-11 19:45:00,cryptoglobe,,ZCash Price Analysis – April 11
"European law enforcement agency Europol has taken down a criminal network allegedly using cryptocurrency to launder drug money. Tulipan Blanca On Monday, the European Union Agency for Law Enforcement Cooperation (Europol) announced that it had arrested 11 people and identified 137 suspects potentially involved in a criminal network utilizing cryptocurrencies and credit cards to launder money from illegal drug sales. According to reports, Europol&#8217;s operation has been named Tulipan Blanca was carried out by theRead MoreThe post Europol Takes Down Major Bitcoin Money Laundering Network appeared first on Bitcoinist.com.",2018-04-11 04:30:09,bitcoinist,Altcoin News|Bitcoin|News|News teaser|cryptocurrencies|Europol|monero|Money Laundering|Tulipan Blanca|ZCash,Europol Takes Down Major Bitcoin Money Laundering Network
"In the daily chart, price of ZCash is in a choppy price action.  Price is consolidating and in a range bound movement. This kind of market is not tradable because of the choppy price action",2018-04-10 08:18:17,cryptoglobe,,ZCash Price Analysis – April 10
"Price of ZCash was ranging at a price of $184 but later it rose to $190 to continue its range bound movement. ZCash, later fell to its low at $180.",2018-04-09 19:00:00,cryptoglobe,,ZCash Price Analysis – April 9
"While Venezuela’s oil-backed cryptocurrency, the Petro (PTR) is being launched via an initial coin offering (ICO), its residents are not enamored with it as a viable cryptocurrency. ZCash (ZEC), on the other hand, has emerged as a force to be reckoned with.",2018-04-09 14:15:56,cryptoglobe,,Zcash (ZEC) Helps Venezuelans Survive During Venezuela’s Petro Venture
30 percent of China’s new $1.6 bln Blockchain Innovation Fund was backed by the Yuhang District Government. #NEWS,2018-04-09 14:03:20,cointelegraph,Blockchain|China|EOS|Zcash|Bitcoin News|Patents|Cryptocurrency Exchange,Chinese Blockchain Industrial Park Opens With $1.6 Bln Partially Govn’t-Backed Fund
"The creator of zcash has partnered with a startup called AirTM to help Venezuelans turn their inflated local currency into U.S. dollars, undetected.",2018-04-09 04:00:49,coindesk,Features|Other Public Protocols|Technology News|Featured|Venezuela|zcash|AirTM,The Anti-Petro? Zcash Is Throwing Venezuelans a Lifeline
"As at the time of writing this analysis, it is not safe to either suggest bearish or bullish bias. This pair like many others in the cryptocurrency trading market needs a strong catalyst in the price action to break out of the current range bound.",2018-04-07 14:07:04,cryptoglobe,,ZCash Long-term Price Analysis
"In the daily chart, price of ZCash is in a range bound movement. Price of ZCash is fluctuating between the resistance at $195 and the support at $180.",2018-04-05 15:30:00,cryptoglobe,,ZCash Price Analysis – April 5
"In the daily chart, price of ZCash, is in a range bound movement.  Price rose at the support of $192 and had difficulty in breaking the resistance level at $202. Later, it fell to the support zone and commenced a horizontal movement",2018-04-03 17:45:00,cryptoglobe,,ZCash Price Analysis – April 3
Price of ZCash is fluctuating between the resistance level at $195 and support at $180. The RSI period 14 is level 83 which indicates that the market is overbought suggesting bears to take control.,2018-04-02 21:30:00,cryptoglobe,,ZCash Price Analysis – April 2
Investors can still stay watchful and await a strong price action that can suggest a safe entry.  The market can be entered by taking a short position if it forms a long bearish candlestick that can break the immediate accumulation territory of $150.00 or a long position for breaking out and keeping well above the immediate distribution territory of $250.00 and $300.00 in extension.,2018-04-01 14:00:48,cryptoglobe,,ZCash Long-term Price Analysis
"The ZECUSD pair is in a downtrend with a bearish trend line showing resistance levels of price. At $186.94, price of ZCash commenced a range bound movement.",2018-03-30 18:12:14,cryptoglobe,,ZCash Price Analysis – March 30
The IRS' 2014 tax guidance may encourage cryptocurrency users to use unregulated foreign exchanges and use privacy coins like monero or zcash.,2018-03-30 08:00:43,coindesk,2018 Tax|Features|Regulation|Payments|Tax|IRS,Taxing All Bitcoin Buying Will Backfire for the IRS
"In the daily chart, ZCash is in a downtrend. Price fell from $220 to $210 and commenced a range bound movement for a whole day before falling to its present low of $199.97.",2018-03-29 19:30:57,cryptoglobe,,ZCash Price Analysis – March 29
"In South Korea, investors have started to purchase CPUs equipped with high performance gaming graphic cards like the Nvidia GTX 1080 ti to mine smaller cryptocurrency listed on local exchanges, like Zcash and Ethereum Classic. CPU Mining Computer manufacturers in the local market such as Jooyeon Technology have also begun to release CPUs equipped withThe post Cryptocurrency Mining CPUs in South Korea are Rising in Popularity appeared first on CCN",2018-03-29 09:59:58,ccn,Bitcoin Mining|News|bitcoin investment|bitcoin mining|bitcoin trading|cryptocurrency mining|ethereum mining,Cryptocurrency Mining CPUs in South Korea are Rising in Popularity
"Privacy coins are meant to be private. That’s their raison d&#8217;être. Strip away the privacy, and they simply become altcoins, and dangerous ones at that, with the potential to deanonymize their users and expose their secrets. A number of recent reports have cast doubt on the privacy features offered by coins such as zcash and [&#8230;]The post Most Privacy Coins Aren’t That Private appeared first on Bitcoin News.",2018-03-29 05:50:32,bitcoin.com,Privacy|Bitcoin Private|Blockchain|Monero|N-Technology|NSA|privacy coin|Ross Ulbricht|Satoshi|verge|Zcash|zclassic|zencash|zk-snark,Most Privacy Coins Aren’t That Private
"ZCash was in a downtrend yesterday, and price broke the support of $220 and the bears took the price to as low as $210. Later, price rose again to a range bound movement.",2018-03-28 21:45:00,cryptoglobe,,ZCash Price Analysis – March 28
The US Internal Revenue Service (IRS)Read More &#8594;The post IRS Tax Demand on Cryptocurrencies &#8211; Common Queries Answered appeared first on Crypto Core Media.,2018-03-28 14:12:31,cryptocoremedia,Blockchain-Based Transactions|Crypto Taxes|Cryptocurrencies|IRS|News|Uncategorized|United States|cryptocurrency taxes|Monero|tax|US|Zcash,IRS Tax Demand on Cryptocurrencies – Common Queries Answered
"From the weekly, ZCash is still in the range bound movement. The price was ranging between the resistance at $280 and the support at $220 as at March 26, 2018.",2018-03-27 22:00:47,cryptoglobe,,ZCash Price Analysis – March 27
"Komodo Platform, a cryptocurrency project that focuses on providing anonymity through zero-knowledge proofs and security through a novel Delayed Proof of Work (dPoW) protocol, has entered a strategic partnership agreement with ValueNet Capital, Beijing-based venture capital fund. Komodo Platform To Launch World&#8217;s First Decentralized ICO With Help From ValueNet Capital Forked from Zcash by the SuperNET &#8230; Continue reading Komodo Platform Partners With ValueNet Capital Ahead of First Decentralized ICOThe post Komodo Platform Partners With ValueNet Capital Ahead of First Decentralized ICO appeared first on NewsBTC.",2018-03-27 16:59:13,newsbtc,Uncategorized|blocnation|decentralized ico|dico|Komodo|komodo platform|valuenet capital,Komodo Platform Partners With ValueNet Capital Ahead of First Decentralized ICO
The daily chart shows ZCash in a ranging market. The price is oscillating between the resistance at $245 and support at $240. The price action is also choppy.,2018-03-26 21:45:30,cryptoglobe,,ZCash Price Analysis – March 26
"However, neither bearish position nor bullish position can be suggested as at the time of writing this article. Investors can only be advised to stay aside and be watchful for a well-defined market direction whenever it eventually comes up.",2018-03-26 01:23:00,cryptoglobe,,ZCash Long Term Price Analysis
"Yesterday, ZCash was in a ranging market oscillating between the resistance at $270 and the support at $260. The bears took control and the price broke the support to as low as   $236.30. The ZCash is again  fluctuating between the resistance at $250 and  the support at $235.",2018-03-23 20:00:00,cryptoglobe,,ZCash Price Analysis – March 23
Edward Snowden suggests Bitcoin may not be the ultimate currency of the future. #NEWS,2018-03-23 18:41:00,cointelegraph,Bitcoin|Edward Snowden|Zcash|Monero|Privacy,Edward Snowden On Bitcoin: World Needs Better Option To Avoid Gov’t Coercion
US banking giant JP Morgan Chase is considering separating its blockchain division as an independent company. The notion being that liberation from the bank could increase the overall appeal of the project. Blockchain Disassociated from Banks According to reports citing ‘sources familiar with the situation’ the open source Quorum blockchain project could be spun off &#8230; Continue reading JP Morgan’s Blockchain Quorum Seeking IndependenceThe post JP Morgan’s Blockchain Quorum Seeking Independence appeared first on NewsBTC.,2018-03-23 07:30:51,newsbtc,Blockchain Projects|blockchain|JP Morgan|Quorum|ZCash,JP Morgan’s Blockchain Quorum Seeking Independence
"The world’s most famous whistleblower, Edward Snowden, gave a dynamic, wide-ranging interview to Peter Van Valkenburgh during Blockstack Berlin 2018. Mr. Snowden discussed ongoing issues of privacy and cryptocurrency, his preferences, and revealed how bitcoin helped him in his most historic hour. He also took the opportunity to chide growing crypto tribalism, calling out maximalists, [&#8230;]The post Snowden on Bitcoin: Blasts Public Ledger and Core Developers appeared first on Bitcoin News.",2018-03-22 22:41:26,bitcoin.com,Featured|Berlin|Bitcoin|Blockchain|Blockstack Berlin 2018|core dev team|Cryptocurrency|Edward Snowden|Monero|N-Featured|Peter Van Valkenburgh|Petro|power of elders|Privacy|public ledger|Russia|Venezuela|Zcash,Snowden on Bitcoin: Blasts Public Ledger and Core Developers
"In the daily chart, you find ZCash in a range bound movement. The price of ZCash is oscillating between the resistance at $275 and support at $260. The market is not tradable because of its unpredictable movement.",2018-03-22 20:48:37,cryptoglobe,,ZCash Price Analysis – March 22
"NSA whistleblower and privacy advocate Edward Snowden said that he believes Bitcoin will eventually be supplanted by another cryptocurrency that does not utilize a public ledger. Snowden, who made this statement earlier this month at a Blockstack event in Berlin, said that he believes Bitcoin’s chief drawback does not have to do with its abilityThe post ‘I Don’t Think Bitcoin Will Last Forever’: NSA Whistleblower Edward Snowden appeared first on CCN",2018-03-22 18:32:59,ccn,Altcoin News|Bitcoin Opinion|News|Blockstack|edward snowden|National Security Agency|NSA|Zcash,‘I Don’t Think Bitcoin Will Last Forever’: NSA Whistleblower Edward Snowden
"Zcash's first hard fork is coming up, and devs expect it to activate without a hitch, preparing zcash for bigger, better upgrades in the future.",2018-03-22 08:00:40,coindesk,Features|Other Public Protocols|Technology News|Privacy|Featured|zcash|Hard Forks,Zcash's Coming Hard Fork Could Pave the Way for Even More
"The NEM Foundation has announced it will no longer track cryptos stolen from the Japanese exchange Coincheck. The Singapore-based organization said it had provided law-enforcement agencies with information from its investigations. It did not explain its decision to end the tracking efforts. According to some estimates, half of the NEM coins that disappeared in the [&#8230;]The post NEM Foundation Stops Tracking Coins Stolen from Coincheck appeared first on Bitcoin News.",2018-03-22 01:35:16,bitcoin.com,News|Attack|Blockchain|Coins|Cryptocurrencies|cryptos|dash|Hack|Hackers|Japan|Monero|N-Technology|NEM|NEM coins|NEM Foundation|Singapore|stolen|track|Tracking|XEM|Zcash,NEM Foundation Stops Tracking Coins Stolen from Coincheck
"In the daily chart, you find ZCash in an uptrend with a bullish trend line showing the support levels of price designated with arrows. However, the RSI period 14 is level 60 which indicates that the price is in the bullish trend zone.",2018-03-21 20:30:00,cryptoglobe,,ZCash Price Analysis – March 21
"In the daily chart, the price of ZCash is making higher highs and higher lows but later there was price retracement. The 50-day moving average and 20-day moving average are trending northwards.",2018-03-20 21:55:11,cryptoglobe,,ZCash Price Analysis – March 20
"From the daily chart, the price of ZCash was in range bound movement at the price of $210. The price rose to the level of $250 and resumed its range bound movement. Meanwhile, the RSI period 14 is level 9 which indicates that the market is oversold suggesting bulls taking over the market.",2018-03-19 23:34:55,cryptoglobe,,ZCash Price Analysis – March 19
"More interesting developments are happening in the world of cryptocurrency. Coincheck has made a lot of major headlines in the past few months. The company was recently hacked and is now dropping support for anonymity-oriented currencies altogether. It&#8217;s a rather surprising development, although one that is easily justified. More Coincheck Developments The main reason people are focused on the Coincheck exchange right now is its recent hack. Around 500 million NEM was stolen from the company, and the hackers have seemingly vanished without a trace. Rumor has it that some of this stolen money has been laundered through various means, including darknet",2018-03-19 15:00:08,themerkle,Crypto|News|CoinCheck|Dash|Monero|Zcash,"Coincheck Removes Monero, Dash, and Zcash Due to “Risks”"
"Coincheck, the Japanese exchange that lost ~$550 million worth of NEM to hackers, will stop dealing with Monero, Dash and Zcash. The trading platform has recognized the risk posed by these cryptocurrencies which provide high levels of anonymity. Half of the NEM coins stolen in the hack may have been converted already on the darknet, [&#8230;]The post Coincheck Drops Anonymous Monero, Dash, Zcash appeared first on Bitcoin News.",2018-03-19 08:01:21,bitcoin.com,News|Anonymity|Anonymous|Attack|Bitcoin|Coincheck|Coins|crypto|crypto exchange|Cryptocurrencies|cryptos|darknet|dash|Exchange|Hack|Hackers|Japan|japanese|Monero|Money Laundering|N-Privacy|NEM|Privacy|registration|stolen|Zcash,"Coincheck Drops Anonymous Monero, Dash, Zcash"
"Investors are expected to stay aside and be watchful. Sooner or later, there can be a strong price action that can lead to either a breakout northward or southward which can as well suggest entering the market by neither a short position nor a long position. A reversal in price action can occur from the new presumed awaited upward movement which can signify resumption of market movement southward to accumulation territory of $200.00 and possibly extend to accumulation territory of $150.00.",2018-03-18 17:10:47,cryptoglobe,,ZCash Weekly Price Analysis
Recently hacked Coincheck removes three anonymity-focused coins from exchange #NEWS,2018-03-17 19:56:02,cointelegraph,Altcoin|Coincheck|Monero|Dash|ZCash|NEM|Japan,Hacked Exchange Coincheck Drops Three Anonymity-Focused Coins After FSA  Inspection
"Yesterday, the daily chart shows ZECUSD pair in a smooth downtrend with bearish trend line showing the resistance where traders can take short trades. Today the price of ZCash has broken the trend line to commence a range bound movement.",2018-03-16 17:29:42,cryptoglobe,,ZCash Price Analysis – March 16
"Abra is one of those companies which is of great importance to the right people. Their service can be quite invaluable in many different ways. Even a company such as this one needs to keep evolving at all times. That is easier said than done, though. Adding support for new currencies through their mobile app...The post Abra Adds Support For Numerous Altcoins Includign Dash, ZCash, and Stratis appeared first on Bitcoin Network, News, Charts, Guides &amp; Analysis.",2018-03-15 20:08:08,livebitcoinnews,Altcoin News|abra|Altcoins|finance,"Abra Adds Support For Numerous Altcoins Includign Dash, ZCash, and Stratis"
"The daily chart shows ZECUSD pair in a smooth downtrend with bearish trend line showing the resistance where traders can take short trades. Meanwhile, the RSI period 14 is level 78 which indicates that the market is overbought. The RSI diverges with price action; that is while price is going down the indicator is rising. This divergence explains that reversal in price is imminent.",2018-03-15 19:24:47,cryptoglobe,,ZCash Price Analysis – March 15
In the short term trend the ZECUSD pair is moving sideways as per the daily chart. The price is oscillating between the resistance at $290 and the support at $280. The daily chart shows a choppy price action. The price is not evenly apart between the resistance and support levels therefore cannot be traded.,2018-03-14 22:04:12,cryptoglobe,,ZCash Price Analysis – March 14
"Some cryptocurrency enthusiasts are familiar with the company known as AirTM. Its goal is to bring financial services to the banked, unbanked, and underbanked populations alike. The service has been quite popular in Venezuela as well as other Latin American countries. To improve its offerings, the company has partnered with Zcash. A Major Milestone for AirTM Bringing financial services to those who need it the most is anything but easy. This is especially true in countries where high inflation, a lack of economic mobility, and trading embargoes are far too commonplace. This means most Latin American countries &#8211; among others &#8211; will suffer",2018-03-14 19:00:15,themerkle,Crypto|News|AirTM|Remittance|Zcash,AirTM Taps Zcash for Improved Financial Freedom and Privacy
"New Reports suggest that Nvidia is going to launch a mining GPU sooner than previously expected. The graphics unit comes with features that cryptocurrency miners will find attractive. According to leaked specifications, the Inno3D card is based on the gaming GeForce GTX 1080 Ti.    Also read: New Player Asrock Said to Enter the GPU [&#8230;]The post Nvidia Mining GPU to Be Launched Sooner Than Expected, Reports  appeared first on Bitcoin News.",2018-03-14 15:30:15,bitcoin.com,Mining|AMD|Asrock|card|Ethereum|GPU|GPUs|graphics card|Hardware|Miners|mining|Monero|N-Technology|Nvidia|P102-100|Pascal|Turing|video card|Volta|Zcash,"Nvidia Mining GPU to Be Launched Sooner Than Expected, Reports"
"Yesterday, ZCash was also trading in the bullish trend and a bullish trend line was drawn showing the support levels where traders could place long trades. Today, the price is still in a bullish trend as at the time of writing.",2018-03-13 21:59:39,cryptoglobe,,ZCash Price Analysis – March 13
"On Tuesday, March 13, OB1, the company building the cryptocurrency-centric marketplace Openbazaar, has announced it has raised $5 million USD in a recent series A funding round. According to the startup, Omers Ventures and Bitmain Technologies were the lead investors in the funding round for the e-commerce marketplace. Also Read: Survey Finds South Korean Youth the [&#8230;]The post Openbazaar Raises $5M from Investors Including Bitmain appeared first on Bitcoin News.",2018-03-13 21:05:30,bitcoin.com,News|bitcoin cash|Bitmain|Brian Hoffman|crowdfunding|Cryptocurrency|Decentralized Market|Digital Assets|e-commerce|expansion|Free Trade|Marketplace|Multi-Currency|N-Featured|OB1|OBT|OpenBazaar|Tor|Venture Capital|Zcash,Openbazaar Raises $5M from Investors Including Bitmain
"In the short term trend, XRPUSD pair is in a bullish market showing the support levels where you can place long trades. When price touches the trend line a buy setup is established but if it breaks the trend lines the bullish trend will come to an end. The RSI period 14 is level 19 which indicates that the market is oversold suggesting bulls taking over of the market",2018-03-12 13:07:49,cryptoglobe,,ZCash Price Analysis – March 12
The bearish trend on ZCash is expected to continue if any strong price action occurs and eventually form a rapid reversal from the immediate distribution territory of $320.00. This could lead to market movement southward to $280.00 and extend to $260.00.,2018-03-11 16:49:41,cryptoglobe,,ZCash Weekly Price Analysis – March 11
Verge&#8217;s XVG is one of theRead More &#8594;The post VERGE (XVG) – A True Privacy Coin? appeared first on Crypto Core Media.,2018-03-11 11:05:53,cryptocoremedia,Blockchain|CoinMarketCap|Cryptocurrencies|News|Privacy|verge|XVG|cryptocurrencies|i2p|Monero|scrypt|tor|Verge|wraith protocol|Zcash,VERGE (XVG) – A True Privacy Coin?
