body,published_on,source,tags,title
"In today&#8217;s scenario, internet services invariably need Content Delivery Networks (CDN). A CDN refers to a group of servers spread across different geolocations that would distribute the resources present in web pages such as images, JavaScript files, etc. Without a CDN server, every request a user makes goes to the website’s main server. For e.g., [&#8230;]",2018-07-08 14:54:15,themerkle,Press Releases|marlin|marlin protocol|marling mining|mining,Marlin Protocol Bringing content delivery to the last mile
"Top performing cryptocurrencies were Ethereum Classic and Binance Coin while Neo, Cardano, Iota and Icon were the biggest losers. Another month went by in crypto land but June would be one that most would want to forget. Looking back at the winners and losers from the month does not display a pretty picture for most...The post June Roundup: Cryptocurrency Winners and Losers appeared first on NewsBTC.",2018-07-07 11:00:37,newsbtc,Altcoins|bearish markets|Binance Coin|BNB|crypto losers|crypto winners|ETC|Ethereum Classic|June,June Roundup: Cryptocurrency Winners and Losers
"Crypto markets see mixed signals, but hold recent gains, with Bitcoin challenging $6,600",2018-07-06 20:15:00,cointelegraph,Bitcoin|Markets|Bitcoin Price|Ethereum Price|Cryptocurrencies|NEO|IOTA|ETC|Tezos|Tom Lee,"Crypto Markets See Mixed Signals But Remain Stable, Bitcoin Pushes $6,700"
"As is usually the case when the weekend looms around the corner, cryptocurrency markets tend to do surprising things. This time around, there are some pleasant surprises to take into account. The Ethereum Classic price is an intriguing example of how quickly things can turn around in this industry. Ethereum Classic Price Enjoys a Positive [&#8230;]",2018-07-06 19:25:11,themerkle,Crypto|News|ETC|Ethereum Classic Price|pump,Ethereum Classic Price: Bulls Take Control for the Time Being
"uobi Australia (HuobiAU) is a joint venture between Huobi and Blockchain Global. The new exchange now supports Bitcoin (BTC), Ethereum (ETH), Bitcoin cash (BCH), Ethereum Classic (ETC), and other cryptocurrencies.The post Сryptocurrency Exchange Huobi Started Trading on its Newly-launched Platform in Australia appeared first on CoinSpeaker.",2018-07-06 09:03:37,coinspeaker,Altcoins|Bitcoin (BTC)|Companies|Cryptocurrencies|Huobi|News|bitcoin trading platform|blockchain global|crypto trading|huobi australia|Huobi exchange|otc trading|sam lee,Сryptocurrency Exchange Huobi Started Trading on its Newly-launched Platform in Australia
"Ethereum Classic has been getting a lot of exposure lately thanks to its addition to Binance and Coinbase. However, what&#39;s in store for this coin and what makes it different from the forked Ethereum?",2018-07-05 09:20:43,cryptoglobe,,The Future of Ethereum Classic (ETC) and How Its Different to Ethereum (ETH)
Key Highlights Ethereum classic price is placed in a bullish zone above the $16.50 support against the US dollar. There is a connecting resistance trend line formed with current hurdle near $17.50 on the hourly chart of the ETC/USD pair (Data feed via Kraken). The pair is likely to make an upside move above the...The post Ethereum Classic Price Analysis: ETC/USD Eyeing Upside Break appeared first on NewsBTC.,2018-07-05 08:00:32,newsbtc,Analysis|Technical|ETC|ETC to USD|ethereum|Ethereum Classic|Ethereum Classic Price|Ethereum Classic Price Technical Analysis|Opinion|price|trading,Ethereum Classic Price Analysis: ETC/USD Eyeing Upside Break
"Cryptocurrency exchange and brokerage giant Coinbase announced this week, to much fanfare, that it had onboarded 10 customers for its new institutional-grade custody service. However, it seems that the firm’s partner in the venture, Electronic Transaction Clearing (ETC), has a less-than-stellar reputation when it comes to safeguarding customer funds. Though Coinbase is in the processThe post Coinbase Custody Partner Paid $80,000 Fine for &#8216;Putting Customer Assets at Risk&#8217; appeared first on CCN",2018-07-04 15:46:02,ccn,Bitcoin Exchange|News|Regulation|coinbase|sec,"Coinbase Custody Partner Paid $80,000 Fine for ‘Putting Customer Assets at Risk’"
Key Highlights Ethereum classic price traded higher and broke the $16.00 and $16.40 resistances against the US dollar. There was a break above a key bearish trend line with resistance at $16.05 on the hourly chart of the ETC/USD pair (Data feed via Kraken). The pair is now placed nicely above the $16.40 support and...The post Ethereum Classic Price Analysis: ETC/USD Could Break $18 appeared first on NewsBTC.,2018-07-03 08:00:18,newsbtc,Analysis|Technical|ETC|ETC to USD|ethereum|Ethereum Classic|Ethereum Classic Price|Ethereum Classic Price Technical Analysis|Opinion|price|trading,Ethereum Classic Price Analysis: ETC/USD Could Break $18
"Bitcoin took the world by storm as the pioneer investors started obtaining early profit from the once obscure form of money preferred by tech geeks. Bitcoin is being discussed everywhere now &#8211; in news, TV shows, magazines, podcasts, etc. Even babies are named after the mighty Bitcoin &#8211; that’s no joke! The coin gradually achieves [&#8230;]",2018-07-02 21:20:27,themerkle,Press Releases|bitcoin exchange,What to Look at When Choosing a Bitcoin Exchange
"                        On July 2, 2018, Coinbase officially launched Coinbase Custody. After accepting its first trial deposit last week, the newly introduced custodial service is up and running.“Today, we’re proud to announce that we’re officially open for business,” Coinbase Custody’s Product Lead Sam McIngvale writes in a blog post. “Over the coming weeks, we’ll continue on-boarding a set of world-class clients that includes leading crypto hedge funds, exchanges and ICO teams.”The newest addition to Coinbase’s suite of products, the service is catered toward institutional investors and big spenders. Its goal is “to make digital currency investment accessible to every eligible financial institution and hedge fund in the world.”Coinbase Custody will offer its clients cryptocurrency cold storage options, “institutional-grade broker-dealer” services, and asset coverage. Coinbase Custody will also make use of the “expertise and system” offered by Electronic Transaction Clearing’s (ETC), a FINRA member and SEC-compliant broker-dealer, the blog post states.From the start, Coinbase Custody’s services will only be available to American and European institutions, though the company hopes to expand its offering into Asian markets as well. Additionally, the services require a minimum $10 million deposit and a $100,000 initiation fee.The service currently supports bitcoin, ether, litecoin and bitcoin cash, but Coinbase plans to “contin...",2018-07-02 17:31:15,bitcoinmagazine,Bitcoin|Investing,Coinbase’s New Custody Service Opens Its Doors
"Charles Hoskinson is the man behind Cardano and leads the Cardano Foundation. He’s authoritative and spearheads Cardano’s development. In the spirit of interoperability, he reached out to Justin Sun of Tron. In a publicized tweet, he asked him to consider integrating Mantis, which ETC uses, instead of their code which appears to be an “Ethereum...The post IOHK: &#8220;Cardano works for the Best Interest of the User and Ecosystem&#8221;: Cardano (ADA) Technical Analysis appeared first on NewsBTC.",2018-06-29 00:04:13,newsbtc,Technical|Cardano (ADA) Price Chart|Cardano (ADA) Technical Analysis|Cardano Charles Hoskinson|Cardano Emurgo|Cardano Price Forecast,IOHK: “Cardano works for the Best Interest of the User and Ecosystem”: Cardano (ADA) Technical Analysis
"At press time, the father of cryptocurrencies is up to $6,100. That’s about $100 more than where it stood during yesterday’s afternoon hours. The currency seems to be incurring small changes each day: $100 here, $200 there, etc. Thus far, the coin is going through a rough patch of weak trading and low volumes, and [&#8230;]",2018-06-28 17:26:05,themerkle,Uncategorized|bitcoin|bitcoin price|Brian Armstrong|coinbase|facebook|Iqbal Gandham|Oliver Isaacs,Bitcoin Price Watch: Currency Spikes by $100
Key Highlights Ethereum classic price is trading nicely above the $14.25 support area against the US dollar. There is a major bearish trend line formed with resistance at $15.60 on the hourly chart of the ETC/USD pair (Data feed via Kraken). The pair has to clear the $15.60 and $16.00 resistance levels to gain upside...The post Ethereum Classic Price Analysis: Can ETC/USD Surpass $16? appeared first on NewsBTC.,2018-06-28 08:00:35,newsbtc,Analysis|Technical|ETC|ETC to USD|ethereum|Ethereum Classic|Ethereum Classic Price|Ethereum Classic Price Technical Analysis|Opinion|price|trading,Ethereum Classic Price Analysis: Can ETC/USD Surpass $16?
"Electronic music futurist, Gramatik, released a groundbreaking song and accompanying video, highlighting the development of money. With all the trash in popular culture when it comes to cryptocurrency (drugs, terrorism, etc.), his ‘Future Crypto’ is a welcome respite. Speaking of trash, Netflix greenlights Vox’s horrible episode five in its first season of ‘Explained,’ where it [&#8230;]The post Gramatik Lays Down Funky Crypto, Netflix Sucks appeared first on Bitcoin News.",2018-06-26 10:25:24,bitcoin.com,Reviews|AIER|Bitcoin|Blockchain|BRANX|Cryptocurrency|electronic music|ETH|Explained|Future Crypto|Gramatik|Isaac Asimov|N-Featured|Netflix|Parliament Funkadelic|Paz Gomez|Silk Road|vox,"Gramatik Lays Down Funky Crypto, Netflix Sucks"
Key Highlights Ethereum classic price managed to gain traction and moved above the $15.00 resistance against the US dollar. There is a connecting bearish trend line formed with resistance at $15.90 on the hourly chart of the ETC/USD pair (Data feed via Kraken). The pair is likely to break the $15.90 and $16.00 resistance levels...The post Ethereum Classic Price Analysis: Can ETC/USD Continue Higher? appeared first on NewsBTC.,2018-06-26 08:00:20,newsbtc,Analysis|Technical|ETC|ETC to USD|ethereum|Ethereum Classic|Ethereum Classic Price|Ethereum Classic Price Technical Analysis|Opinion|price|trading,Ethereum Classic Price Analysis: Can ETC/USD Continue Higher?
"TRON is probably the best Wechat vendor in the blockchain industry. They have all kinds of merchandise: apparel, notebooks, USB drives, toys, etc., and they all have a unique TRON touch.The post TRON Moves Forward in Business Journey &#8211; Remarkable Brand Value is Created by TRON appeared first on CoinSpeaker.",2018-06-25 21:34:14,coinspeaker,Press Release|tron|tron blockchain|tron platform|wechat,TRON Moves Forward in Business Journey – Remarkable Brand Value is Created by TRON
Key Highlights Ethereum classic price gained heavy bids and surged above the $17.00 resistance against the US dollar. There is a crucial bullish trend line formed with support at $16.20 on the hourly chart of the ETC/USD pair (Data feed via Kraken). The pair is placed nicely in an uptrend and it could accelerate gains...The post Ethereum Classic Price Analysis: ETC/USD Surging Higher appeared first on NewsBTC.,2018-06-21 08:00:24,newsbtc,Analysis|Technical|ETC|ETC to USD|ethereum|Ethereum Classic|Ethereum Classic Price|Ethereum Classic Price Technical Analysis|Opinion|price|trading,Ethereum Classic Price Analysis: ETC/USD Surging Higher
"Toshi, the Ethereum-based decentralized application browser and wallet operated by Coinbase, the world’s largest cryptocurrency exchange, brokerage, and wallet platform, has added support for Ethereum testnets and custom ERC-20 tokens. Coinbase Roadmap Lsat week, upon the integration of Ethereum Classic (ETC), the Coinbase team told its users and investors that the mid-term strategy of the &#8230; ContinuedThe post Why Coinbase&#8217;s Support for Ethereum Testnets &#038; ERC-20 Tokens Matters appeared first on CCN",2018-06-21 01:00:48,ccn,Altcoin News|Ethereum News|News|coinbase|ERC20|Ethereum Classic|MetaMask|Toshi,Why Coinbase’s Support for Ethereum Testnets & ERC-20 Tokens Matters
"These are very peculiar times for the cryptocurrency industry as a whole. With the Bithumb exchange facing a hack, one would expect a lot more market volatility. Somehow, that momentum has seemingly been contained. While no big gainers are visible in the top 10, the Ethereum Classic price is noting some impressive growth out of [&#8230;]",2018-06-20 16:24:37,themerkle,Crypto|News|ETC|Ethereum Classic Price|pump,Ethereum Classic Price: Current Momentum Highlights Short-term Potential
Key Highlights Ethereum classic price is slowly moving higher and is currently above $14.50 against the US dollar. There is a major bullish trend line formed with support near $14.40 on the hourly chart of the ETC/USD pair (Data feed via Kraken). The pair is in an uptrend and it may perhaps continue to move...The post Ethereum Classic Price Analysis: ETC/USD Gaining Momentum appeared first on NewsBTC.,2018-06-19 08:00:02,newsbtc,Analysis|Technical|ETC|ETC to USD|ethereum|Ethereum Classic|Ethereum Classic Price|Ethereum Classic Price Technical Analysis|Opinion|price|trading,Ethereum Classic Price Analysis: ETC/USD Gaining Momentum
"There is excitement in the ETC world and it’s palpable if we go with statistics. Shortly after the news, ETC gained 22 percent pushing its market cap to $1.44 billion. However, contrary to expectations, ETC prices have been moving within a tight trade range with limits at $16. Should we see appreciation past that level,...The post Ethereum Classic (ETC) Technical Analysis (June 16, 2018) appeared first on NewsBTC.",2018-06-16 00:04:53,newsbtc,Technical|Ethereum Classic (ETC) Technical Analysis|Ethereum classic CoinBase Listing|Ethereum classic Incubator Program|Ethereum Classic Price Chart,"Ethereum Classic (ETC) Technical Analysis (June 16, 2018)"
"Coinbase recently announced that it would be adding support for Ethereum Classic (ETC), a hard fork of Ethereum. The announcement caught the crypto community by surprise, as the exchange had repeatedly made it clear that it would not be adding any digital assets in the near future. However, the reaction was swift from the crypto [&#8230;]",2018-06-15 00:00:30,themerkle,Education|News|bitcoin|Bitcoin Cash|coinbase|crypto|cryptocurrency|Ethereum Classic|litecoin|ripple|XRP,Coinbase Remains a Kingmaker for Cryptos
"Bitcoin comes laden with a high degree of volatility, which basically means that as time progresses, more regulation will be introduced within the crypto domain. Due to the ever-changing prices of core alt-assets such as ETC and LTC, many people view such currencies as speculative investments. However, with the introduction of masternode investments, ordinary people [&#8230;]",2018-06-14 19:00:19,themerkle,Education|FAQ|APIs|APIS Coin|APIS Cryptocurrency|blockchain|crypto|cryptocurrency|Ethereum|EVM|Mastermode|Masternode Mediation Platform|Operating System,What Is APIS Cryptocurrency?
"Coinbase remains one of the world&#8217;s most popular cryptocurrency exchanges. It is a go-to trading platform for a lot of consumers and investors. As such, the company needs to expand its presence and support additional currencies. It seems Ethereum Classic will be added to this platform in the near future. ETC is an Interesting Choice [&#8230;]",2018-06-13 15:00:53,themerkle,Crypto|News|coinbase|ETC|Ethereum Classic,Coinbase Will Integrate Ethereum Classic Across All of Its Platforms
"Justin Sun, the founder of &#8220;decentralized web&#8221; altcoin Tron, has reportedly taken over Bittorrent Inc, the San Francisco-headquartered company founded in 2004 to manage the ongoing development of the Bittorrent peer-to-peer file sharing protocol. Also Read: Bitcoin in Brief Tuesday: POT Saves World, Coinbase Pumps ETC, Binance Wants EUR TRX Founder Buys Bittorrent Justin Sun, a former [&#8230;]The post Founder of Tron Altcoin Justin Sun Takes Over Bittorrent Inc appeared first on Bitcoin News.",2018-06-12 21:19:30,bitcoin.com,Altcoins|acquired|Acquisition|altcoin|BitTorrent|DAPP development|decentralized web|justin sun|N-Featured|tron|Tron (TRX)|trx,Founder of Tron Altcoin Justin Sun Takes Over Bittorrent Inc
Some members of the crypto community were surprised Tuesday when the U.S.-based exchange startup Coinbase announced that it plans to list ETC.,2018-06-12 21:15:30,coindesk,Markets|Other Public Protocols|Subfeatured|Ethereum|Ethereum Classic,What People Are Saying About Coinbase's Surprise ETC Listing
"Coinbase, the biggest cryptocurrency exchange, brokerage, and wallet based in the US, integrated Ethereum Classic on June 12 ahead of other major cryptocurrencies such as Ripple and EOS. The community was taken aback by the abrupt decision of Coinbase to add ETC to its platform, given that it is the 18th most valuable cryptocurrency inThe post Why Coinbase Added Ethereum Classic Ahead of Ripple &#038; Other Tokens appeared first on CCN",2018-06-12 18:52:13,ccn,Altcoin News|Exchanges|News|coinbase|EOS|ERC20|ETC|ICO|ripple|tokens,Why Coinbase Added Ethereum Classic Ahead of Ripple & Other Tokens
"“We are pleased to announce our intention to add support for Ethereum Classic (ETC) to Coinbase in the coming months,” the exchange wrote on Monday.",2018-06-12 17:34:21,ethnews.com,wallets and exchanges,Coinbase Plans To List Ethereum Classic
"A new hardware wallet has been launched by the South Korean financial tech firm Keypair. The company’s Keywallet Touch has an interesting design as it&#8217;s shaped like a credit card and utilizes NFC technology. The company says the device&#8217;s smart card chipset supports cryptocurrencies like bitcoin cash, ethereum, bitcoin core and litecoin, while also providing [&#8230;]The post Korean Firm Keypair Launches Credit Card-Shaped NFC Hardware Wallet appeared first on Bitcoin News.",2018-06-12 15:40:48,bitcoin.com,Wallets|BCH|BTC|Card reader|Chipset|Cold Storage|Credit card shape|Cryptocurrencies|Digital Assets|ERC-20s|ETC|ETH|FIDO U2F|Hardware wallet|Keypair|Keywallet Touch|LTC|N-Featured|NFC technology|Secure Element|Smartcard|South Korea|Universal 2nd Factor Authentication|XRP,Korean Firm Keypair Launches Credit Card-Shaped NFC Hardware Wallet
"With daily trading volume between $1.4 to $1.5 billion, the exchange registered a profit of $150 million in Q1 2018.",2018-06-12 14:05:37,financemagnates,News|binance|bitcoin|coinbase|cryptocurrency|etc|Ethereum,"Binance User Base Reaches 9 Million, Extends Trading Support with ETC Pairs"
"The ethereum classic price rose by more than 20 percent after US cryptocurrency exchange operator Coinbase announced that it would begin rolling out ETC support later this year. Coinbase to List Ethereum Classic (ETC) Coinbase announced on Monday that ethereum classic would become the fifth cryptoasset to be listed on the firm&#8217;s platforms, joining bitcoin, &#8230; ContinuedThe post Ethereum Classic Price Soars 20 Percent after Coinbase Teases ETC Listing appeared first on CCN",2018-06-12 13:22:57,ccn,Altcoin News|Altcoin Prices|Exchanges|News|coinbase|Ethereum Classic,Ethereum Classic Price Soars 20 Percent after Coinbase Teases ETC Listing
The announcement resulted in a massive spike in the value of the coin.,2018-06-12 12:48:15,financemagnates,News|bitcoin|coinbase|cryptocurrency|etc|Ethereum,Coinbase to List Ethereum Classic in “the Coming Months”
"The largest cryptocurrency exchange in the U.S. has announced that it intends to add support for Ethereum Classic (ETC) in the coming months, bringing the cryptocurrency total on its platform to five. Coinbase Expands Its Crypto Assets San Francisco-based Coinbase made the announcement in a blog post earlier today. The addition of Ethereum Classic to...The post Coinbase Announces Intended Support for Ethereum Classic appeared first on Bitcoin Network, News, Charts, Guides &amp; Analysis.",2018-06-12 10:45:10,livebitcoinnews,Altcoin News|News|coinbase|ETC|Ethereum Classic|Ripple,Coinbase Announces Intended Support for Ethereum Classic
"After months of speculation over what Coinbase will list next, the crypto-broken and exchange has surprised everyone by stating: &#8220;We are pleased to announce our intention to add support for...The post Coinbase Surprises in Announcing They Are to List ETC appeared first on Trustnodes.",2018-06-12 09:56:13,trustnodes,Crypto|Crypto Markets|Exchanges|News,Coinbase Surprises in Announcing They Are to List ETC
"The big story of the day is that a cannabis-themed cryptocurrency has been able to stage an international media coup, capturing the attention of news organizations around the world during a historic moment. Additional stories covered in today’s edition of Bitcoin in Brief include Coinbase pumping ETC and Binance&#8217;s plans to add EUR. Also Read: Canadian [&#8230;]The post Bitcoin in Brief Tuesday: POT Saves World, Coinbase Pumps ETC, Binance Wants EUR appeared first on Bitcoin News.",2018-06-12 08:50:07,bitcoin.com,The Daily|Binance|bitcoin in brief|CNN|Coinbase|Dennis Rodman|ETC|EUR|Jersey|malta|N-Featured|Potcoin|Steam|Steam Games|valve|Wells Fargo,"Bitcoin in Brief Tuesday: POT Saves World, Coinbase Pumps ETC, Binance Wants EUR"
"U.S. cryptocurrency exchange Coinbase announced its plans to add support for Ethereum Classic, which caused a 25-percent jump in ETC price. The post Ethereum Classic Jumps 20% as Coinbase Will Integrate ETC &#8216;in the Coming Months&#8217; appeared first on CoinSpeaker.",2018-06-12 08:43:41,coinspeaker,Altcoins|Cryptocurrencies|News|Story of the Day|coinbase|coinbase asset management|coinbase custody|coinbase etc|coinbase markets|coinbase prime|coinbase pro|etc|etc price|ethereum classic|ethereum classic price,Ethereum Classic Jumps 20% as Coinbase Will Integrate ETC ‘in the Coming Months’
"Coinbase, the largest cryptocurrency exchange in the United States in terms of trading volume, has announced its intention to add support for Ethereum Classic (ETC) to its ecosystem.   Classic Coinbase After announcing that it intends to become the very first cryptocurrency broker-dealer in the U.S., Coinbase announced earlier today that it will add Ethereum Classic (ETC) to its trading platforms in the coming months. We are pleased to announce our intention to add supportRead MoreThe post Coinbase Adding Support for Ethereum Classic &#8216;In The Coming Months&#8217; appeared first on Bitcoinist.com.",2018-06-12 08:00:21,bitcoinist,Altcoin News|Altcoins|News|News teaser|coinbase|Coinbase Markets|Coinbase Prime|Coinbase Pro|ETC|Ethereum Classic,Coinbase Adding Support for Ethereum Classic ‘In The Coming Months’
Ethereum Classic (ETC) surges 20% after Binance lists ETC and Coinbase announces its intention to add ETC.,2018-06-12 04:38:00,cryptoglobe,,Ethereum Classic Surges 20% After Binance Adds ETC Trading Pairs and Coinbase Says It Plans to Add ETC Support
Coinbase has unexpectedly announced on its home blog and through twitter that it will be integrating Ethereum Classic over the next few months to be listed sometime in September causing the price of ETC to gain dramatically. Coinbase Announces Integration of Ethereum Classic Ethereum Classic like almost every altcoin has been a downward trend over...The post Ethereum Classic Price Surges 20% as Coinbase Integrates ETC appeared first on NewsBTC.,2018-06-12 04:30:44,newsbtc,Uncategorized|altcoin analysis|altcoins|bitcoin|coinbase|ETC|Ethereum Classic|Ethereum Classic Price|ZCash,Ethereum Classic Price Surges 20% as Coinbase Integrates ETC
"Despite the market downturn, with Bitcoin and other altcoins dropping 15% in the past 48 hours, Coinbase has decided to make an unexpected announcement, quickly pushing up the price of Ethereum Classic.  Coinbase Announces Ethereum Classic Support At 6:18 PST on June the 11th, Coinbase announced that it has plans to add Ethereum Classic (ETC). According...The post Coinbase Unexpectedly Announces Ethereum Classic Support, Volume Surges appeared first on NewsBTC.",2018-06-12 04:00:03,newsbtc,Altcoins|Crypto|Industry|altcoin|Breaking News|coinbase|Coinbase Blog|Coinbase Index Fund|ETC|ethereum|Ethereum Classic|price,"Coinbase Unexpectedly Announces Ethereum Classic Support, Volume Surges"
"How functional our modern life would be without modern technology? Communications, transportation, industrial production, power supply, etc. all of this run on and by modern technology. Modern technology has penetrated and improved practically all aspects of our life. We eat, move, live due to various technologies, be it food supplies or medical services. We rely [&#8230;]",2018-06-12 00:17:26,themerkle,Press Releases|post-quantum,Can we survive in a post-quantum world?
Key Highlights Ethereum classic price is facing a major resistance near the $15.50 level against the US dollar. There is also a key bearish trend line in place with resistance near $15.40 on the hourly chart of the ETC/USD pair (Data feed via Kraken). The pair may decline once again as long as it is...The post Ethereum Classic Price Analysis: ETC/USD Facing Tough Resistance appeared first on NewsBTC.,2018-06-07 08:00:55,newsbtc,Analysis|Technical|ETC|ETC to USD|ethereum|Ethereum Classic|Ethereum Classic Price|Ethereum Classic Price Technical Analysis|Opinion|price|trading,Ethereum Classic Price Analysis: ETC/USD Facing Tough Resistance
Key Highlights Ethereum classic price declined recently and cleared a major support at $15.50 against the US dollar. There was a break below a major bullish trend line with support at $15.50 on the hourly chart of the ETC/USD pair (Data feed via Kraken). The pair may continue to move down towards the next supports...The post Ethereum Classic Price Analysis: ETC/USD Broke Key Support appeared first on NewsBTC.,2018-06-05 08:30:07,newsbtc,Analysis|Technical|ETC|ETC to USD|ethereum|Ethereum Classic|Ethereum Classic Price|Ethereum Classic Price Technical Analysis|Opinion|price|trading,Ethereum Classic Price Analysis: ETC/USD Broke Key Support
"Why wait for Wall Street to launch exchange traded funds following the crypto markets? Huobi, the Singapore-headquartered cryptocurrency exchange, has decided to create its own ETF style instrument based on its recently launched index of ten digital assets.  Also Read: This Week in Bitcoin: Digital Money Makes the World Go Round Huobi Index Tracker Fund The [&#8230;]The post Huobi Creates Its Own Cryptocurrency Exchange-Traded Fund (ETF) appeared first on Bitcoin News.",2018-06-03 17:20:29,bitcoin.com,Exchanges|BCH|bitcoin etf|BTC|Cryptoccurency ETF|dash|EOS|ETC|ETF|exchange traded fund|HT|Huobi|huobi pro|LTC|N-Finance|XRP,Huobi Creates Its Own Cryptocurrency Exchange-Traded Fund (ETF)
"Ethereum Classic (ETC) is up one percent in the last 24 hours as I type this. Even though it is still a long way from catching up with ETH, chances are it may appreciate in months to come and close the wide gap. This analysis automatically marks this coin under the undervaluation tier meaning ETC...The post Anthony Lusardi: Proof of Work (PoW) is Superior to PoS, dBFT, DPoS and other consensus Protocols: Ethereum Classic (ETC) Price Technical Analysis (June 2, 2018) appeared first on NewsBTC.",2018-06-02 00:04:17,newsbtc,Technical|Ethereum Classic (ETC) Price Forecast|Ethereum Classic (ETC) Price Technical Analysis|Ethereum Classic Hard Fork,"Anthony Lusardi: Proof of Work (PoW) is Superior to PoS, dBFT, DPoS and other consensus Protocols: Ethereum Classic (ETC) Price Technical Analysis (June 2, 2018)"
Key Highlights Ethereum classic price remained in a range above the $14.50 support area against the US dollar. There is a key bearish trend line forming with resistance at $15.40 on the hourly chart of the ETC/USD pair (Data feed via Kraken). The pair has to move above the $15.40 and $15.75 resistance levels to...The post Ethereum Classic Price Analysis: Can ETC/USD Gain Traction? appeared first on NewsBTC.,2018-05-31 08:00:23,newsbtc,Analysis|Technical|ETC|ETC to USD|ethereum|Ethereum Classic|Ethereum Classic Price|Ethereum Classic Price Technical Analysis|Opinion|price|trading,Ethereum Classic Price Analysis: Can ETC/USD Gain Traction?
"The Ethereum Classic Investment Trust (OTC: ETCG) is currently trading at a premium of more than 300 percent over the value of the fund’s underlying assets. The fund, a product of Grayscale Investments, provides investors with exposure to ethereum classic (ETC) by holding the cryptocurrency on their behalf. Each share of ETCG is equivalent toThe post The Ethereum Classic Investment Trust (ETCG) Is Trading at a 300% Premium over Its NAV appeared first on CCN",2018-05-30 16:41:25,ccn,Altcoin Prices|News|Trading|bitcoin investment trust|etcg|Ethereum Classic|ethereum classic investment trust|GBTC|Grayscale,The Ethereum Classic Investment Trust (ETCG) Is Trading at a 300% Premium over Its NAV
"May witnessed sustained bearish action in the cryptocurrency markets, with many markets giving back most of the gains made during April. When looking at trade volume, we can see that BTC was by far the most traded cryptocurrency, followed by Tether and Ethereum. EOS also saw significant action, rising to become the fourth most traded [&#8230;]The post Markets Update: Volume Rankings Report for May 2018 &#8211; EOS Dominates Leading Exchanges appeared first on Bitcoin News.",2018-05-30 12:35:06,bitcoin.com,Market Updates|2018|BCH|Bitcoin|bitcoin cash|BTC|Chain|EOS|ETC|ETH|Ethereum|Ethereum Classic|litecoin|LTC|Markets|May|N-Markets and Prices|Rankings|report|Ripple XRP|tron|true|true chain|update|volume,Markets Update: Volume Rankings Report for May 2018 – EOS Dominates Leading Exchanges
Key Highlights Ethereum classic price is under pressure below the $15.00 pivot level against the US dollar. There was a break below a key bullish trend line with support at $15.00 on the hourly chart of the ETC/USD pair (Data feed via Kraken). The pair is currently trading near $14.15 and it may extend the...The post Ethereum Classic Price Analysis: ETC/USD Could Revisit $12 appeared first on NewsBTC.,2018-05-29 08:00:19,newsbtc,Analysis|Technical|ETC|ETC to USD|ethereum|Ethereum Classic|Ethereum Classic Price|Ethereum Classic Price Technical Analysis|Opinion|price|trading,Ethereum Classic Price Analysis: ETC/USD Could Revisit $12
"Singapore, May 27- S. V. Sukumar, the former Partner and Head of Strategy and Operation Consulting at KPMG and a prominent thought leader joined XinFin as a Senior Advisor.Mr. Sukumar has more than 40 years of diverse experience in industrial and management consulting and has served fortune 500 brands globally. A pioneer in implementing management concepts like TQM, Six Sigma, and Lean, he strategized and improvised performance in Financial Services, Supply Chain, Consumer and Industrial Products, Pharma, Automobiles, etc., helping clients to enhance revenue and reduce costs thereby driving growth in the global competitive market.The post PR: Former Head of Strategy &#038; Operations Consulting at KPMG Joins XinFin Platform appeared first on Bitcoin News.",2018-05-28 17:30:04,bitcoin.com,Press release|Blockchain|Blockchain solution|dApps|large enterprise|Lean|May 27|Peter Yeo|S. V. Sukumar|Singapore|Six Sigma|Smart Contracts|TQM|utility network|XDC|XDC Dev Environment|XDCE,PR: Former Head of Strategy & Operations Consulting at KPMG Joins XinFin Platform
"On May 29th, Ethereum Classic (ETC) is doing a hard fork to remove the difficulty bomb from the Ethereum Classic Mainnet at block 5,900,000 for saving its profits.The post Ethereum Classic (ETC) is Set to Fork Tomorrow appeared first on CoinSpeaker.",2018-05-28 11:23:40,coinspeaker,Altcoins|Cryptocurrencies|News|Altcoins News|betchain|etc|etc hard fork|etc price|ethereum classic|ethereum classic chain|ethereum classic hard fork,Ethereum Classic (ETC) is Set to Fork Tomorrow
"Bitcoin and the cryptocurrency space has struggled after the recent Consensus event in NYC failed to boost the price, unlike the past few years. Nevertheless, there are still a few noteworthy events worth keeping an eye on, particularly for some altcoins. The Upcoming Week This week has many exciting deadlines that are rapidly approaching. Two cryptocurrencies that have made exceptional noise while entering the scene have been EOS and ONT. They both have mainnet launchesRead MoreThe post 3 Cryptocurrencies and an ICO with Major Events in June (ETC, EOS, ONT) appeared first on Bitcoinist.com.",2018-05-27 17:00:53,bitcoinist,Altcoin News|Altcoins|Bitcoin|Blockchain Technology|Markets and Prices|News|News teaser|Cryptocurrency|EOS|ETC|hard fork|keplertek|mainnet|ONT,"3 Cryptocurrencies and an ICO with Major Events in June (ETC, EOS, ONT)"
